,Date,User,Tweet
524,2022-10-04 17:58:29+00:00,sammuthee,"@ephraimnjegafan There is no positive science in regards to GMO, developed countries are even reducing their production"
525,2022-10-04 17:57:00+00:00,obasenjoh,@TrottoirRadio Get me the article detailing the pathophysiology of the said adverse effects of GMO
526,2022-10-04 17:56:24+00:00,nmakezi,"@HandInvincible @_Atamba @WilliamsRuto @MissNasike @BIBA_Kenya @GMWatch @Consumers_Kenya @kot @routetofood @Afsafrica @AgroecologyMap @africaupdates @FAO At what long term effect(s)? Do some research bro &amp; find out more about BT cotton. It might not be primarily edible, but it provides extracts for manure &amp; feeds for animals. Afterwards you are likely to consume meat &amp; plant based foods with a ⁰ of GMO. A delicate balancing act."
527,2022-10-04 17:55:47+00:00,mwitieunice1,@ReubenKigame What is GMO according to you? Have you enquired facts from experts? Kindly let's not mislead citizens
528,2022-10-04 17:55:34+00:00,sharonongawo,Mbaka Oromo bende wabiro medo chwalo twak e wii chiemo rang'iny mar GMO...@RamogiTVKe https://t.co/0OWGHbnFFo
529,2022-10-04 17:53:58+00:00,GathirimuPeter,"@DonaldBKipkorir This academic article on European GMO policy and law may be useful since I gather you have an appreciation of environmental law. Basically, there's a general ban on some GMO cultivars but importation of almost all of them is allowed. https://t.co/56W9vjyBay"
530,2022-10-04 17:53:47+00:00,Machariathejou1,"@Kenyans No.
How safe are we with the GMO's. And even before we consider lifting the ban, let's first ask ourselves, under which circumstances were the GMO's banned.
Only after we answer the question is when we can consider lifting or not lifting."
531,2022-10-04 17:52:39+00:00,MwanzoTv,"Serikali ya #Kenya yabatilisha uamuzi wa kupiga marufuku mbegu za GMO. lAKINI ni nini haswa athari za kuondoa marufuku ya vyakula vya GMO?

Ungana nasi Saa Tatu jioni tukijadili athari hizo. https://t.co/u3Sp47gyuC"
532,2022-10-04 17:48:21+00:00,KennedyMmaomond,@s_nakhumicha We love u nakhumincha. U r from my home county. Bt please don't get poisoned by these wicked pple u r supporting. U can force GMO products down the throats of Kenyans. Tumekataa
533,2022-10-04 17:44:24+00:00,BendanaChris,The clearing for the importation and growing of GMOs in Kenya will have serious repercussions for the Ugandan farmer. Note;the drought tolerant GMO maize varieties will grow in much of Kenya
534,2022-10-04 17:42:28+00:00,FlavionsKimani,Africans will reject GMOs but when they go to Europe or America they'll be happily munch a GMO apple and food...🤷🏾‍♂️🤷🏾‍♂️
535,2022-10-04 17:41:29+00:00,MuchinahM,"@davidmakali1 @DonaldBKipkorir The US had recently protested our ban on GMO imports. Then connect the dots with how western leaders from Blinken to Trudeau have been making calls to our president to ""Reaffirm Friendship and Cooperation""."
536,2022-10-04 17:34:31+00:00,mbuguambuca,America is the one forcing us into GMO.Ruto government is cruked one. https://t.co/bjxwsZgzUR
537,2022-10-04 17:33:43+00:00,ArapItare,@NahashonKimemia Are the GMO already in? Do you have a packet of one? We sometimes agitate over nothing
538,2022-10-04 17:33:33+00:00,MwangiG9,Is introduction of GMO's a strategy to cull Kikuyu population?
539,2022-10-04 17:31:55+00:00,obasenjoh,@djebett How ?😂😂😂 Do you know what GMO is in the first place?
540,2022-10-04 17:29:43+00:00,michale_makau,@BitangeNaphys @Wachirajw1 @JamesOleKiyiapi Haha GMO crops zikona chemicals kweli? Do more research.
541,2022-10-04 17:25:55+00:00,mugabeJohn,@routetofood @Liz_Kimani @BIBA_Kenya How many GMO food products or crops have been globally developed and introduced into food systems around the world?
542,2022-10-04 17:25:15+00:00,giturathefirst,"Why are we so suddenly into GMO's?
Are we what we eat, or you don't care anymore? https://t.co/jrVEwV7lUG"
543,2022-10-04 17:24:28+00:00,zablonorina1,Do you know what GMO is? Do you think you’ve ever consumed GMO?
544,2022-10-04 17:24:23+00:00,Carol_Makandi,"@jumajames99 @matekwa_elroy @MartinWerunga2 @ReubenKigame I was just showing the difference between Kenya and ""those rich countries"" who've banned GMOs but still consume them. They have GMO labeling to help their citizens make informed decisions, unlike here. https://t.co/VXS59D3DS7"
545,2022-10-04 17:23:11+00:00,obasenjoh,@wocbar @EAukot Most of these people who are against GMO don't understand that GMO is all about recombinant DNA technology something that has nothing to do with chemicals infact GM foods contains biocontrol agents that in most instances are harmless to human beings.
546,2022-10-04 17:19:10+00:00,JamesGithukuK1,@atawakal Supermarkets and selling points have to label products..GMO and GMO free
547,2022-10-04 17:16:59+00:00,jumajames99,"@Carol_Makandi @matekwa_elroy @MartinWerunga2 @ReubenKigame We don't label in Kenya because GMO's were banned ,there's going to be legislation on the same ,to label."
548,2022-10-04 17:14:10+00:00,jumajames99,"@Carol_Makandi @MartinWerunga2 @ReubenKigame There was a scientific explanation to the advantages of GMO's on KBC or k24 can't remember from UON scientist Joel ochieng .kindly look for that clip,well explained ."
549,2022-10-04 17:07:30+00:00,Gishmaina,@amerix @amerix what do you have to say about GMO?
550,2022-10-04 17:06:55+00:00,omondibyron890,@IsheliaElias @AzimioYouthWinR @ledamalekina He has the solution but your people in government cant buy his idea because of arrogance but i bet you this this government will fail.Look at measures the government are taking in agriculture very desparate measures GMO wow let watch them fail.
551,2022-10-04 17:06:30+00:00,FrancisMuindy,"Next, they lift the ban on GMOs to create a market for GMO products that have failed to sell out there. 

Two years from today we’ll be talking of Anglo GMO."
552,2022-10-04 17:05:35+00:00,JudeOwuor,The goal is to work hard and outrun poverty. GMO nayo mi sikuli
553,2022-10-04 17:05:20+00:00,Mutichilolaw,"GMO problem is , would you rather starve and not eat GMO,or would rather eat GMO and never starve ?.
Let's not pretend,we have Kenyans starving even in Nairobi..GMO will increase agricultural produce , lowering prices in the kind run .
They should only label the products as GMO!"
554,2022-10-04 17:05:14+00:00,Wathangara,Did you know… if you ever wondered why GMO foods are not labelled as such it is because Bayer/Monsanto paid off whoever to make sure that GMO foods do NOT get labelled as such? Do you think they did that because they knew that no one would buy them if they were labelled? https://t.co/HfWDahMozU
555,2022-10-04 17:02:21+00:00,somakenya,@TonyMurega If GMO was the ultimate solution the scientists would have bought farms and start farming. Many farmers world over keep their stock seeds from harvests or exchange with their neighbours. GMO has a lot of protocols just like CBC farmers will need to change alot of their practices.
556,2022-10-04 17:01:30+00:00,kipalexy,Perhaps proff can help by educating us on the pros and cons of GMO...instead of.painting it as uther good or bad...please tell us the risks and what policy should have preceded the pronouncement https://t.co/UuY5ZHMWrv
557,2022-10-04 17:00:10+00:00,sam_kathae,"On the topic of GMO, I recommend reading ""Seeds of Destruction by F. William Engdahl"" https://t.co/rYtNbAqFzx"
558,2022-10-04 16:59:06+00:00,otherafrikan,@akams_ The Chief lobbyist for Monsato accompanied the American Ambassador to State House. Soon after the cabinet adopted the horrendous GMO policy. We are sunk.
559,2022-10-04 16:55:39+00:00,itsndege11,"Has any of our githeri media house, @ntvkenya @KTNNewsKE @citizentvkenya @K24Tv or even @KBCChannel1 done any deep analysis on the GMO? Ama ni siasa tu za upuzi?"
560,2022-10-04 16:55:13+00:00,TkayzeeM,"@ShadayaKnight H^les will be like... Shadaya on it again, lacks respect on GMO's, He's a Mental case.... https://t.co/TPRuTaB5YM"
561,2022-10-04 16:55:07+00:00,GeorgeGuantai,"You Are What You Eat

Genetically Modified Foods Will Alter/Modify Your Genes In The Long Last.Who knows? 

Europe is cautious

GMO is not a silver bullet for our food shortage or even malnutrition

First listen to our scientists and not to outsiders with vested interrsts https://t.co/MK7tLeM8vR"
562,2022-10-04 16:55:01+00:00,13Menengai,Don't feed us GMO please! Farmers in Kenya just need enough water and they will provide us with all the organic foods that we need.
563,2022-10-04 16:50:06+00:00,ronnie_ngai,"@kipchumbatitus I agreed but the hybridization doesn't create a species of plants that is resistant to disease, pests and insects and has rapid reproduction rates. Imagine water hyacinth and it's GMO hybrids. Do you want that? Can we manage it? I bet my kidneys, No."
564,2022-10-04 16:48:53+00:00,thebach14115336,Would this have worked to secure KENYA food rather than the dangerous #GMO plan. https://t.co/f9zVr2ydSn
565,2022-10-04 16:47:21+00:00,BN55071882,Africa's farmlands are traditionally small scale holder plots which are largely unsuitable for GMO crop farming. Then there's the seed patent question where farmers will lose freedom to source seeds from other than patent owners. Why has govt hastely surrendered our sovereignty
566,2022-10-04 16:47:19+00:00,BN55071882,of thousands of litigants lining up in the courts against Monsanto. There's also overwhelming evidence GMO crops require pollinator killing chemicals like Roundup (glyphosate) and that these crops aren't pest resistant as popularly claimed.
567,2022-10-04 16:47:19+00:00,BN55071882,Kenya has thru the stroke of a pen entered the GMO rabbit hole from where it can't extricate itself. The scientific evidence against GMO food crops on human &amp; ecological health is huge though suppressed by corporate media/regulatory institutions. In the US alone there's tens..
568,2022-10-04 16:45:00+00:00,Detectivestran1,"The Kenyan GMO debacle is not even about better food supply, its because big food techs in the US have been demanding a market share in KEnyan food market,one of them being Monsanto, Monsanto has messed up ffod chains across the world. https://t.co/XUtd3s9sE3"
569,2022-10-04 16:44:29+00:00,FrancisMageto1,Suspense cabinet resolution on  the  GMO​.​GMOs are seeds of death. https://t.co/LLBU6m6vks via @Change
570,2022-10-04 16:44:07+00:00,obasenjoh,@Belive_Kinuthia I am a biochemist and researches relating GMO based foods to cancer are still inconclusive.Moreover FDA and WHO approved GMO foods eons ago so if it's not safe for consumption we would have known.
571,2022-10-04 16:42:55+00:00,sheddasheddz,@kibeTweets Many countries have embraced GMO and its working! They aren't starving anymore
572,2022-10-04 16:41:47+00:00,inoorotv,"Kweherio kwa mĩkana ya ũkũria wa mĩmera ya GMO gũtuthũra ndereti hiũ ataaramu makĩgayũkana
https://t.co/mbwtWyUFXu https://t.co/FrwdyyPfCB"
573,2022-10-04 16:41:03+00:00,NtBenchmarker,@mkainerugaba The only thing we need is 1 currency
574,2022-10-04 16:40:36+00:00,KenyanZena,Kwanza I heard...Kenya Kwanza wants GMO's...Like serioiusly. The world is turning to Organic farming..Then we have National Assembly guys talking about GMO. Sad. No wonder I made sure my kids don't live in a Looto gov't.
575,2022-10-04 16:40:20+00:00,NtBenchmarker,Ntungamo at the peak buh people back home in 1st district are suffering. Greedy family https://t.co/EwBsUS4VH3
576,2022-10-04 16:39:47+00:00,bambijuma,"In Venezuela,there are no GMO. https://t.co/hvzECdlN0G"
577,2022-10-04 16:39:27+00:00,Teddykimany,"@citizentvkenya @WaihigaMwaura Dus the national assembly discuss Why GMO ban been lifted? How is Kenya benefiting more than the US due lifting the ban on American GMO by President Ruto secondly .. 
Who produces the seedlings is it our KARI from East Africa or foreign non-African Monsanto? Parliament Speaker"
578,2022-10-04 16:37:59+00:00,PMugoMugo,@kimaniac2002 @mozesobuye The green light to grow GMO has little to do with tackling food security...it's from Govrt seeking US Govrt favours ...and now Kenya food market will now be American GMO food companies play ground
579,2022-10-04 16:37:52+00:00,MindBodySpirit5,https://t.co/QJcRPdSud8  #gmo #impossibleburger #poison #fakefood
580,2022-10-04 16:37:38+00:00,Kwanza254,We've been consuming GMO products for the last 15 years but because it's Ruto that proposed it suddenly opposition will milk the cancer thing.... Cancer in Kenya has been caused by contaminated soil/water /air and nobody calls that out https://t.co/Czf8uP1cnN
581,2022-10-04 16:37:16+00:00,akkimanthi,@NationAfrica Have you looked at tomatoes in Kenyan market lately??? GMO has always been here.
582,2022-10-04 16:32:37+00:00,want47_want,@JamesOleKiyiapi Are you insinuating that 10 years is a little time to have studied GMO effects..how are you a professor if you haven't been studying issues like this through evidence based case studies....the people who should have been the advisory now crying babies?
583,2022-10-04 16:32:29+00:00,newsupdatesKE,Ruto unlocks GMO billions as Kenya okays biotech foods - Business Daily https://t.co/4gUdUUep44
584,2022-10-04 16:29:33+00:00,Chenko254,"Riggy G call on 2 kids not being enough is constructively saying people should focus before the year ends as the government shall ""fix"" things with GMO.

If I were you I would ignore such suggestions."
585,2022-10-04 16:23:05+00:00,citizentvkenya,"Usalama wa GMO:

Waziri wa zamani wa kilimo asema bado kuna hatari. Kipruto Kirwa aonya uwezo wa udhibiti wa Kenya.

Idara ya usalama wa kibayolojia yasema iko shwari. Kenya ina sheria tatu zinazosimamia vyakula kisaki #CitizenNipashe @nimrodtaabu https://t.co/LTdqCYHY0X"
586,2022-10-04 16:20:37+00:00,citizentvkenya,"Mdahalo wa GMO:

Hisia zimeendelea kuhusu vyakula kisaki nchini. Wanaopinga wanasema teknolojia hii ina hatari.

Wanaounga wasema itafanikisha usalama wa chakula. Serikali jana iliruhusu kuingia nchini kwa GMO #CitizenNipashe @nimrodtaabu https://t.co/7ZLSl4Vi1D"
587,2022-10-04 16:19:46+00:00,mugalawrence,"needs to feed her rapidly expanding population. In view of limited arable land and changing climate, GMO is the only route available. Some scaremongers are talk of cancer. Riddle is, all food stuffs we eat potentially predispose us to cancer depending on one's genetic make up."
588,2022-10-04 16:19:44+00:00,mugalawrence,"animal breeds that thrived in the local climate. By 1920, his attempts were successful. All cereal seeds bought from agrovets have been genetically modified to produce more. In any case, if have eaten imported caned beef and other foodstuffs, you already in GMO  zone. Kenya"
